batsman,0,1,clutch_gap
H Klaasen,168.30357142857142,148.51063829787233,-19.792933130699083
GJ Bailey,123.88392857142858,103.84615384615385,-20.03777472527473
MM Ali,137.7867746288799,117.74193548387098,-20.044839145008922
JP Inglis,161.94029850746267,141.86046511627907,-20.079833391183598
S Dube,141.33858267716533,120.85714285714286,-20.481439820022473
DS Kulkarni,108.69565217391303,87.77777777777777,-20.91787439613526
MC Henriques,126.71232876712328,105.63380281690141,-21.078525950221874
JC Archer,156.71641791044777,135.3448275862069,-21.371590324240884
S Anirudha,115.23809523809523,93.75,-21.488095238095227
Azhar Mahmood,129.83193277310926,108.21917808219179,-21.61275469091747
R Sathish,122.75862068965517,101.0989010989011,-21.65971959075408
Harbhajan Singh,139.43298969072166,117.74193548387098,-21.69105420685068
R McLaren,95.96774193548387,74.07407407407408,-21.893667861409796
CA Lynn,138.50509626274066,116.4835164835165,-22.02157977922417
RA Tripathi,137.9407616361072,115.91695501730104,-22.023806618806162
CL White,128.74432677760967,106.19469026548674,-22.54963651212293
A Manohar,122.68518518518519,100.0,-22.68518518518519
P Negi,126.99115044247789,104.0,-22.99115044247789
BJ Rohrer,141.11111111111111,117.85714285714286,-23.253968253968253
KC Sangakkara,120.79439252336448,97.14285714285714,-23.65153538050734
CR Brathwaite,155.78947368421052,132.0,-23.78947368421052
MN Samuels,95.9731543624161,72.0,-23.973154362416096
G Gambhir,120.38011695906432,96.15384615384616,-24.226270805218164
MF Maharoof,148.42105263157893,124.13793103448276,-24.28312159709617
Z Khan,96.82539682539682,71.7948717948718,-25.030525030525027
M Jansen,109.61538461538463,84.375,-25.240384615384627
SM Katich,130.625,103.2258064516129,-27.399193548387103
N Wadhera,146.97406340057637,119.42857142857144,-27.545491972004925
Iqbal Abdulla,120.6896551724138,92.98245614035088,-27.707199032062917
SP Narine,160.26970954356847,130.55555555555557,-29.714153988012896
Abdul Samad,159.25925925925927,129.1866028708134,-30.072656388445864
RJ Harris,122.0,90.32258064516128,-31.67741935483872
P Simran Singh,155.76662143826323,123.95209580838322,-31.81452562988001
Kuldeep Yadav,105.0,73.125,-31.875
D Padikkal,124.17664670658684,91.875,-32.30164670658684
R Vinay Kumar,125.0,92.35668789808918,-32.64331210191082
LR Shukla,120.43010752688173,87.34177215189874,-33.08833537498299
WD Parnell,85.24590163934425,52.0,-33.245901639344254
TM Head,167.10743801652893,133.66336633663366,-33.44407167989527
RE van der Merwe,117.85714285714286,84.375,-33.48214285714286
HH Gibbs,107.375,72.97297297297297,-34.40202702702703
Abishek Porel,153.73563218390805,118.86792452830188,-34.86770765560617
JO Holder,133.33333333333331,97.6470588235294,-35.68627450980391
MS Wade,102.39520958083833,66.66666666666666,-35.72854291417167
MR Marsh,145.63492063492063,107.909604519774,-37.725316115146626
LA Pomersbach,126.29107981220658,86.8421052631579,-39.44897454904867
AC Voges,138.6138613861386,97.61904761904762,-40.99481376709099
Anuj Rawat,126.47058823529412,83.33333333333334,-43.13725490196077
